# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 11520
  6 0.1375 288.054 286.474
  7 0.1625 287.792 291.527
  8 0.1875 287.514 291.85
  9 0.2125 287.326 302.1
  10 0.2375 288.866 305.247
  11 0.2625 287.568 301.318
  12 0.2875 288.18 300.793
  13 0.3125 287.36 300.571
  14 0.3375 288.05 299.372
  15 0.3625 288.136 294.154
  16 0.3875 288.248 305.316
  17 0.4125 288.566 307.459
  18 0.4375 287.926 306.233
  19 0.4625 286.966 311.799
  20 0.4875 287.938 311.209
  21 0.5125 287.712 310.124
  22 0.5375 287.938 316.704
  23 0.5625 287.856 320.391
  24 0.5875 288.35 312.184
  25 0.6125 287.254 303.102
  26 0.6375 288.722 303.472
  27 0.6625 287.648 305.105
  28 0.6875 287.592 302.087
  29 0.7125 288.156 303.081
  30 0.7375 287.778 299.344
  31 0.7625 288.004 301.353
  32 0.7875 288.22 296.687
  33 0.8125 288.508 297.903
  34 0.8375 288.072 300.736
  35 0.8625 288.29 294.905
  36 0.8875 288.08 294.31
  37 0.9125 287.87 291.28
  38 0.9375 287.946 283.808
  39 0.9625 287.734 285.409
  40 0.9875 288.486 280.64
105000 40 11520
  1 0.0125 288.026 281.147
  2 0.0375 288.008 276.023
  3 0.0625 287.732 279.559
  4 0.0875 287.686 284.062
  5 0.1125 288.256 286.335
  6 0.1375 288.238 294.255
  7 0.1625 287.794 300.594
  8 0.1875 287.864 294.535
  9 0.2125 287.642 296.076
  10 0.2375 288.1 296.58
  11 0.2625 287.9 289.474
  12 0.2875 287.674 290.556
  13 0.3125 287.744 297.524
  14 0.3375 288.288 300.565
  15 0.3625 287.584 299.872
  16 0.3875 288.92 298.091
  17 0.4125 288.452 308.829
  18 0.4375 288.124 308.816
  19 0.4625 288.318 317.224
  20 0.4875 287.894 328.964
  21 0.5125 288.802 326.175
  22 0.5375 287.81 324.22
  23 0.5625 287.886 318.871
  24 0.5875 288.248 313.148
  25 0.6125 288.39 308.03
  26 0.6375 288.182 300.009
  27 0.6625 288.334 299.857
  28 0.6875 287.616 300.921
  29 0.7125 287.688 306.277
